,Brand,Gender,Price,Color
812,Vishudh,Women,1139, Red
813,Parx,Men,804, Green
814,GAS,Men,3294,Blue
815,PARFAIT,Women,1609,Blue
816,Gini and Jony,Boys,384, Grey
817,Campus Sutra,Men,449, Black
818,ColorPlus,Men,1279,Blue
819,Urban Dog,Men,399, Grey
820,PARFAIT,Women,899, Burgundy
821,JEWEL JUNCTION,Men,539, Silver
822,SEJ by Nisha Gupta,Unisex,999, Yellow
823,Ishin,Women,1474, White
824,FIDO DIDO,Men,1299, Grey
825,DKNY,Unisex,13365, Black
826,PARFAIT,Women,1749,Blue
827,Lady Lyka,Women,593, Black
828,Soie,Women,988, Green
829,Homesake,Unisex,1732, Green
831,MIMOSA,Women,1195, Beige
832,SPYKAR,Women,1124,Blue
833,Tokyo Talkies,Women,1299, Red
834,Lady Lyka,Women,510, Beige
835,VASTRAMAY,Boys,1469, Gold
836,her by invictus,Women,839, Red
837,Raymond,Men,809, Orange
838,Vishudh,Women,1299, Red
839,Parx,Men,503, Green
840,Campus Sutra,Men,1299,Blue
841,ID,Men,1192, Brown
842,DOROTHY PERKINS,Women,1299, Burgundy
843,HIGHLANDER,Men,1299, Black
844,JEWEL JUNCTION,Men,539, Gold
845,VASTRAMAY,Men,824, Brown
846,AccessHer,Women,625, Green
847,Gini and Jony,Boys,719,Blue
848,MIMOSA,Women,1709, Pink
849,MBE,Women,701, Black
850,Homesake,Unisex,1836, White
851,Gini and Jony,Boys,329,Blue
852,HIGHLANDER,Men,1299, White
853,DKNY,Unisex,14355, White
854,Kenneth Cole,Women,2274, Brown
855,Puma,Unisex,3199, Black
857,Parx,Men,822,Blue
858,SEJ by Nisha Gupta,Unisex,799,Blue
859,Gini and Jony,Girls,899, White
860,SEJ by Nisha Gupta,Unisex,899, Pink
861,AccessHer,Women,259, Green
862,Parx,Men,699,Blue
863,Parx,Men,919,Blue
864,Beli,Women,974, Black
865,Gini and Jony,Girls,489, Red
866,Parx,Men,679, Pink
867,Campus Sutra,Men,699, Black
869,SEJ by Nisha Gupta,Unisex,999, Pink
870,Gini and Jony,Boys,979, Black
871,Vishudh,Women,503, Red
872,Gini and Jony,Boys,539, Maroon
873,AccessHer,Women,1399, Gold
874,Raymond,Men,1249,Blue
875,Story@home,Unisex,1399, Pink
876,Lady Lyka,Women,593, Black
877,Gini and Jony,Boys,839, Khaki
878,Parx,Men,759,Blue
879,Parx,Men,489, Black
880,MBE,Women,623, Black
881,Crew STREET,Men,2899, White
882,Sera,Women,1357,Blue
883,Lakme,Women,400, Matte
884,Bhama Couture,Women,593, Yellow
885,Vishudh,Women,1299, Red
886,Zippo,Men,2900,Blue
887,Homesake,Unisex,1890, Green
888,PARFAIT,Women,1679,Blue
889,Homesake,Unisex,1836, Red
890,Parx,Men,919, Maroon
891,Park Avenue,Women,749, Black
892,MIMOSA,Women,1574, Red
893,ID,Men,1394, Brown
894,ID,Men,1885, Black
895,JEWEL JUNCTION,Men,539, Silver
896,Campus Sutra,Men,599, Black
897,Campus Sutra,Men,699, Black
898,SPYKAR,Women,1214,Blue
899,Puma,Women,3499, Black
900,Parx,Men,489,Blue
901,Urban Dog,Men,399,Blue
902,Gini and Jony,Boys,1329,Blue
903,PARFAIT,Women,1189, Red
904,JEWEL JUNCTION,Men,539, Gold
905,Raymond,Men,2549,Blue
907,Daffodils,Girls,738, White
908,Homesake,Unisex,1836, Green
909,SEJ by Nisha Gupta,Unisex,799,Blue
910,Campus Sutra,Men,699, Black
911,EthnoVogue,Women,4355, Burgundy
912,JEWEL JUNCTION,Men,539, Silver
913,JEWEL JUNCTION,Men,539, Gold
915,berrytree,Girls,599, Pink
916,SEJ by Nisha Gupta,Unisex,899, Red
917,PARFAIT,Women,1749, Red
918,GAS,Men,3990,Blue
919,Homesake,Unisex,1732, Gold
920,HIGHLANDER,Men,699, White
922,HIGHLANDER,Men,1299, Black
923,ahilya,Women,6403, Gold
924,Peter England,Men,266, Maroon
925,PARFAIT,Women,1749, Red
926,ahilya,Women,6174, Gold
927,Gini and Jony,Girls,559, Yellow
928,Marvel by Wear Your Mind,Boys,549, Black
930,Vishudh,Women,1999, Green
931,Parx,Men,489, Red
932,Park Avenue,Women,659, Grey
933,Gini and Jony,Girls,629,Blue
934,Gini and Jony,Girls,1399,Blue
935,HIGHLANDER,Men,699, Green
936,Homesake,Unisex,1620, Green
937,Vishudh,Women,619, Green
938,PARFAIT,Women,1679, Red
939,VASTRAMAY,Boys,1469, Red
940,Parx,Men,779,Blue
941,Park Avenue,Women,506, Red
942,Raymond,Men,629, Green
943,Homesake,Unisex,1836, Gold
944,ether,Women,449, Red
945,Puma,Unisex,6299, Black
946,Lakme,Women,400, Red
947,C9 AIRWEAR,Women,623, Red
948,PARFAIT,Women,1679, Red
949,JEWEL JUNCTION,Men,539, Gold
950,SPYKAR,Women,899,Blue
951,Lady Lyka,Women,425, Red
952,Campus Sutra,Men,1299, White
953,DKNY,Unisex,22100, Black
954,Bubblegummers,Boys,699, Pink
955,her by invictus,Women,1999, Red
956,JEWEL JUNCTION,Men,539, Black
957,Parx,Men,577, Grey
958,DKNY,Unisex,17105, Silver
959,Soie,Women,632, Red
960,DKNY,Unisex,31100, Black
961,Raymond,Men,804, Brown
962,Urban Dog,Men,399, Black
963,Oxolloxo,Women,512, Pink
964,MANGO,Women,1570, Black
965,Homesake,Unisex,1732, Gold
966,ID,Men,2685,Blue
967,ID,Men,956, Brown
968,Parx,Men,919, Grey
969,AccessHer,Women,559, Gold
970,Story@home,Unisex,1399,Blue
971,ID,Men,2685, Brown
972,Gini and Jony,Boys,699, Red
973,ahilya,Women,4630, Gold
974,Homesake,Unisex,1620, Gold
975,Lady Lyka,Women,510, Peach
976,Homesake,Unisex,1620, White
977,JEWEL JUNCTION,Men,539, Black
978,Gini and Jony,Girls,1379, Yellow
979,Carrera,Men,4499,Blue
980,SEJ by Nisha Gupta,Unisex,699, Green
981,Parx,Men,647, Red
982,Soumya,Unisex,1455, Red
983,PARFAIT,Women,1679, Red
984,Park Avenue,Men,1609, Grey
985,Kazo,Women,3245, Grey
986,Crocs,Women,1491, Red
987,Soumya,Unisex,882, Green
988,SEJ by Nisha Gupta,Unisex,699, Green
989,Carlton London,Women,640, Pink
990,HERE&NOW,Men,699,Blue
991,French Connection,Men,1559,Blue
992,Next Look,Men,549, Maroon
994,shaze,Women,2420, Silver
995,Bitiya by Bhama,Girls,739,Blue
996,Geox,Men,5999, Burgundy
997,Tulsattva,Women,1347, Red
998,HERE&NOW,Women,1299, Green
999,ExclusiveLane,Unisex,499, Brown
1000,Raymond,Men,1484, Beige
1001,Tulsattva,Women,1077, Green
1002,Geox,Men,4799, Black
1004,DressBerry,Women,539,Blue
1005,Next Look,Men,549,Blue
1006,Soumya,Unisex,805, Yellow
1007,HERE&NOW,Women,999,Blue
1008,Bitiya by Bhama,Girls,739, Red
1009,Next Look,Men,549, White
1010,Geox,Women,3999, Beige
1011,DressBerry,Women,1799, Maroon
1012,HERE&NOW,Men,1664, Black
1013,Raymond,Men,4499, Maroon
1014,MSC,Women,1799, Green
1015,Rocia,Women,1832, White
1018,Anekaant,Women,449,Blue
1019,Rocia,Women,1592, Black
1020,MBE,Women,510, Green
1021,Crocs,Men,2446, Black
1022,Soumya,Unisex,939, Black
1023,Raymond,Men,1154,Blue
1024,Next Look,Men,599,Blue
1025,Carlton London,Women,625, Orange
1026,HERE&NOW,Men,1329, Black
1027,XYXX,Men,957, Red
1028,SEJ by Nisha Gupta,Unisex,699, Red
1029,Park Avenue,Men,839, Pink
1030,SHISEIDO,Women,1980, Black
1031,SHISEIDO,Women,1870, White
1032,Next Look,Men,549,Blue
1033,Geox,Women,6999, Grey
1034,HERE&NOW,Women,2449, Black
1036,Soumya,Unisex,1937, Brown
1037,MSC,Women,679, Red
1038,Next Look,Men,499,Blue
1039,SHISEIDO,Women,1870, Navy
1040,Geox,Women,4249, Black
1041,Tulsattva,Women,832,Blue
1042,Geox,Men,5999, Black
1043,MSC,Women,679, Gold
1044,Park Avenue,Men,1034, Yellow
1045,SEJ by Nisha Gupta,Unisex,399, White
1046,Puma,Men,3249, White
1047,Next Look,Men,649,Blue
1048,HERE&NOW,Women,1299, Red
1049,Puma,Men,1484, Grey
1050,MSC,Women,679, Gold
1051,Park Avenue,Men,899, Red
1052,MBE,Women,805, Green
1053,DressBerry,Women,479, Grey
1054,DressBerry,Women,539, Black
1055,Carlton London,Women,580, Green
1056,Next Look,Men,549, Burgundy
1057,Innisfree,Unisex,720, Green
1058,MSC,Women,679, Green
1060,SHISEIDO,Women,2295, Matte
1061,SEJ by Nisha Gupta,Unisex,599,Blue
1062,SEJ by Nisha Gupta,Unisex,599, Green
1063,HERE&NOW,Women,1199, Yellow
1064,MSC,Women,679, Gold
1065,SEJ by Nisha Gupta,Unisex,399, Red
1066,Geox,Men,3499,Blue
1067,Next Look,Men,649,Blue
1068,SEJ by Nisha Gupta,Unisex,399,Blue
1069,SEJ by Nisha Gupta,Unisex,699, Green
1070,SHISEIDO,Women,2295, Matte
1071,Next Look,Men,699,Blue
1073,SEJ by Nisha Gupta,Unisex,599, Green
1074,Geox,Men,3999, Red
1076,SEJ by Nisha Gupta,Unisex,599, Red
1077,SHISEIDO,Women,2295, Matte
1078,Wintage,Men,1799,Blue
1079,Wintage,Men,1499, Black
1080,Geox,Women,3499, White
1081,Next Look,Men,599,Blue
1084,Next Look,Men,599,Blue
1086,HERE&NOW,Women,1299, Black
1087,ExclusiveLane,Unisex,1076, Brown
1088,Rocia,Women,1592, Beige
1089,LOCOMOTIVE,Men,543,Blue
1090,Next Look,Men,549,Blue
1092,HERE&NOW,Women,4199, Black
1093,HERE&NOW,Men,1504, Red
1094,MSC,Women,679, Green
1095,Carlton London,Women,850,Blue
1096,SEJ by Nisha Gupta,Unisex,699,Blue
1099,Parx,Men,519,Blue
1100,Soumya,Unisex,857, Red
1101,Carlton London,Women,1210, Black
1102,Geox,Women,3999, Black
1103,Bene Kleed,Men,620,Blue
1104,Carlton London,Women,601, Yellow
1105,Geox,Women,3599, Black
1106,Kazo,Women,695, Orange
1107,Park Avenue,Men,749, Yellow
1108,Carlton London,Women,895, Pink
1109,HERE&NOW,Women,799, Black
1110,Next Look,Men,549, Maroon
1111,Carlton London,Women,836, Black
1112,ExclusiveLane,Unisex,1300, Green
1113,Geox,Women,3499, Black
1114,HERE&NOW,Women,799, White
1115,Geox,Men,3499, Red
1116,HERE&NOW,Women,959,Blue
1117,Carlton London,Women,580, Black
1118,Park Avenue,Men,1119, Orange
1119,Park Avenue,Men,1214,Blue
1120,Next Look,Men,599,Blue
1121,Next Look,Men,599, Pink
1122,Next Look,Men,549, White
1124,Park Avenue,Men,524,Blue
1125,HERE&NOW,Women,1049, White
1126,SHISEIDO,Women,1870, Red
1127,Varanga,Women,679, Pink
1128,Next Look,Men,649,Blue
1131,SEJ by Nisha Gupta,Unisex,599, Red
1132,Next Look,Men,649,Blue
1133,Crocs,Men,2446, Brown
1135,Park Avenue,Men,854,Blue
1136,Park Avenue,Men,1259,Blue
1137,Next Look,Men,549, White
1138,Raymond,Men,4499,Blue
1139,Park Avenue,Men,839, Grey
1142,HERE&NOW,Women,1199, Brown
1143,Bitiya by Bhama,Girls,869, Mustard
1144,Geox,Men,3999, Brown
1145,Carlton London,Women,850,Blue
1146,SHISEIDO,Women,1870, Red
1147,HERE&NOW,Men,1767, Yellow
1148,Next Look,Men,549,Blue
1149,DressBerry,Women,629, Pink
1151,Wintage,Men,1499, Black
1152,DKNY,Unisex,9540,Blue
1153,Next Look,Men,503,Blue
1154,Geox,Men,9499, Black
1155,Park Avenue,Men,854, Yellow
1156,Next Look,Men,649,Blue
1157,Sera,Women,604, Black
1158,HERE&NOW,Women,1299,Blue
1160,Puma,Men,1899, Black
1161,MSC,Women,749, Red
1162,Park Avenue,Men,584, White
1163,Geox,Women,3999, Red
1164,DressBerry,Women,699, Red
1165,Geox,Men,5399, Grey
1166,SEJ by Nisha Gupta,Unisex,699, Green
1168,Carlton London,Women,1210, Maroon
1169,Parx,Men,839, Red
1170,Soumya,Unisex,1775, Pink
1171,Park Avenue,Men,959,Blue
1172,Avira Home,Unisex,759, Red
1173,MSC,Women,679, Brown
1174,Soumya,Unisex,939, Red
1175,Force 10,Men,2299, White
1176,Next Look,Men,649, White
1177,Park Avenue,Men,854, Grey
1178,HERE&NOW,Men,1329,Blue
1179,Next Look,Men,599, White
1180,HERE&NOW,Women,949, Black
1181,HERE&NOW,Men,1767, Red
1182,Park Avenue,Women,509,Blue
1183,SHISEIDO,Women,2295, Matte
1187,Force 10,Men,699,Blue
1189,Park Avenue,Men,454, Yellow
1190,Force 10,Men,1799, Black
1191,HERE&NOW,Women,1139, Green
1192,Crimsoune Club,Women,749, Black
1194,Force 10,Men,1049, Black
1195,SEJ by Nisha Gupta,Unisex,699, Green
1196,Park Avenue,Men,5399,Blue
1197,MSC,Women,899, Black
1198,DressBerry,Women,1499, Red
1199,maxima,Women,962, Silver
1200,MSC,Women,679, Pink
1203,Crocs,Men,2096, Brown
1204,Park Avenue,Men,1279,Blue
1205,Geox,Women,3749, Burgundy
1206,Park Avenue,Men,749, Yellow
1207,Next Look,Men,649,Blue
1208,Next Look,Men,549, Pink
1209,Force 10,Men,1049,Blue
1210,SHISEIDO,Women,2125, Pink
1211,HERE&NOW,Women,1919, Green
1213,Next Look,Men,503, Grey
1214,Geox,Men,5999, Black
1215,MIAH Decor,Unisex,1079, Black
1216,SHISEIDO,Women,2125, Rose
1218,SEJ by Nisha Gupta,Unisex,699, Green
1219,Geox,Men,3999, Black
1220,Geox,Men,5249, Black
1221,Park Avenue,Women,629,Blue
1222,Park Avenue,Men,2699, Grey
1223,Park Avenue,Men,899,Blue
1224,LOCOMOTIVE,Men,699,Blue
1225,Park Avenue,Men,1599, Pink
1226,Bitiya by Bhama,Girls,599, Pink
1228,Aapno Rajasthan,Unisex,560, Beige
1229,Park Avenue,Men,899, White
1230,MSC,Women,649, Black
1231,Crocs,Men,2995, Green
1232,Park Avenue,Men,699, Beige
1233,Fortune,Men,3299, Black
1234,SHISEIDO,Women,2340, Pink
1235,Park Avenue,Men,839, Brown
1236,Geox,Men,4499, Brown
1237,Bene Kleed,Men,608, Red
1238,SEJ by Nisha Gupta,Unisex,699, Green
1239,Sera,Women,1437, Yellow
1240,Park Avenue,Men,3199, Brown
1241,Moedbuille,Women,989, Red
1242,SHISEIDO,Women,2295, Matte
1243,ExclusiveLane,Unisex,904, Brown
1244,Blue Saint,Men,279,Blue
1247,Park Avenue,Men,854,Blue
1248,Park Avenue,Women,599, Red
1251,Park Avenue,Men,989,Blue
1252,MASPAR,Unisex,18999, White
1253,XYXX,Men,1556, Red
1255,Geox,Women,5099, Black
1256,shaze,Women,2420, Silver
1257,Carlton London,Women,670, Red
1258,Park Avenue,Men,799, Grey
1259,Next Look,Men,599, Black
1260,HERE&NOW,Men,1767,Blue
1261,W,Women,1699, Green
1263,Next Look,Men,999, Grey
1264,MSC,Women,679, Pink
1265,LOCOMOTIVE,Men,511, Black
1266,Geox,Women,4249, Black
1267,HERE&NOW,Women,1499, Green
1269,Tulsattva,Women,897, Yellow
1271,Geox,Men,4499,Blue
1272,DressBerry,Women,699, Grey
1273,Raymond,Men,1649, Pink
1274,SCORPIUS,Women,1199,Blue
1275,XYXX,Men,957, Red
1276,Park Avenue,Men,1119,Blue
1278,Moedbuille,Women,674, Pink
1279,SHISEIDO,Women,2125, Red
1280,Park Avenue,Men,854,Blue
1281,SEJ by Nisha Gupta,Unisex,399, Red
1282,Park Avenue,Men,1199, Black
1283,Park Avenue,Men,1119, Lavender
1284,MIAH Decor,Unisex,719, White
1285,Next Look,Men,549,Blue
1286,Geox,Men,5499, Brown
1287,Next Look,Men,549,Blue
1288,Park Avenue,Men,1079, Red
1289,MBE,Women,836, Burgundy
1292,Next Look,Men,599,Blue
1293,Next Look,Men,649, Magenta
1294,Park Avenue,Men,899, Pink
1295,Carlton London,Women,625, Black
1297,MBE,Women,619, Black
1298,Carlton London,Women,895, Maroon
1299,Puma,Men,1799, Black
1300,HERE&NOW,Men,1504,Blue
1301,SHISEIDO,Women,2125, Red
1302,Soumya,Unisex,1455, Red
1303,Mast & Harbour,Women,1999, Maroon
1304,Carlton London,Women,625,Blue
1305,DressBerry,Women,699, Yellow
1306,Next Look,Men,699,Blue
1307,SHISEIDO,Women,1870, Pink
1309,Park Avenue,Men,1259,Blue
1312,Park Avenue,Men,1034, White
1313,SHISEIDO,Women,1890, Green
1315,Bitiya by Bhama,Girls,599, Mustard
1316,Sera,Women,1437, Yellow
1317,Moedbuille,Women,674,Blue
1319,MSC,Women,679, Gold
1320,Next Look,Men,549, Red
1321,ExclusiveLane,Unisex,1031, Brown
1322,Park Avenue,Men,674,Blue
1323,Ecko Unltd,Men,539, White
1324,Park Avenue,Men,854, Green
1325,Next Look,Men,599,Blue
1326,Park Avenue,Men,1049, Grey
1327,Ecko Unltd,Men,539, White
1329,SEJ by Nisha Gupta,Unisex,699, Pink
1331,Varanga,Women,695,Blue
1332,BERING,Women,15885, Black
1333,Next Look,Men,499, White
1334,Fortune,Men,2199, Black
1336,Next Look,Men,649,Blue
1338,Next Look,Men,649,Blue
1339,Parx,Men,3599,Blue
1341,SEJ by Nisha Gupta,Unisex,699,Blue
1342,Park Avenue,Men,989,Blue
1343,SEJ by Nisha Gupta,Unisex,399, Red
1345,Next Look,Men,599,Blue
1346,HRX by Hrithik Roshan,Girls,549, Burgundy
1348,Park Avenue,Men,799, Red
1349,MASPAR,Unisex,7999, White
1350,Next Look,Men,599, Magenta
1351,Carlton London,Women,625,Blue
1352,Park Avenue,Women,554, Black
1353,Park Avenue,Men,503, Green
1354,Geox,Men,3999,Blue
1355,Park Avenue,Men,1034,Blue
1356,Next Look,Men,649, White
1357,Healers,Women,2499,Blue
1358,Geox,Women,3999, Beige
1359,Carlton London,Women,674, White
1360,Geox,Men,4999,Blue
1361,Next Look,Men,699,Blue
1362,Innisfree,Unisex,630, Green
1363,Next Look,Men,599, Purple
1364,Kvsfab,Women,1999, Red
1365,HERE&NOW,Women,1399, White
1366,Soumya,Unisex,836, Red
1367,Geox,Men,4499, Black
1368,Park Avenue,Men,599, Red
1369,Next Look,Men,549, Purple
1370,Force 10,Men,799,Blue
1371,SEJ by Nisha Gupta,Unisex,699,Blue
1373,HERE&NOW,Men,599, Red
1374,Sera,Women,711,Blue
1376,MOVADO,Women,56192,Blue
1377,Puma,Men,1999, Black
1378,Raymond,Men,3674, Beige
1379,Next Look,Men,699,Blue
1380,SHISEIDO,Women,2520, Platinum
1381,Next Look,Men,599, Maroon
1383,Park Avenue,Men,854, Pink
1384,Soumya,Unisex,1735, Beige
1386,Soumya,Unisex,1595, Brown
1387,Aapno Rajasthan,Unisex,512, Red
1388,Park Avenue,Men,734, Black
1389,Rocia,Women,2490, Brown
1390,Geox,Men,5999, Brown
1391,Next Look,Men,649, White
1392,SEJ by Nisha Gupta,Unisex,399, Red
1393,Soumya,Unisex,1735,Blue
1394,Varanga,Women,989, White
1395,Next Look,Men,549,Blue
1396,MASPAR,Unisex,11999, White
1397,Soumya,Unisex,1315, Beige
1398,Park Avenue,Men,899,Blue
1399,Wintage,Men,1499,Blue
1401,Carlton London,Women,587, Red
1402,CINOCCI,Men,839,Blue
1404,Mitera,Women,1519, Pink
1405,HERE&NOW,Women,1399, Grey
1406,Carlton London,Women,625, Yellow
1407,MBE,Women,599, Red
1408,SEJ by Nisha Gupta,Unisex,399,Blue
1409,Geox,Women,3499, Silver
1411,Harvard,Men,2699, Brown
1412,Park Avenue,Men,1049, Grey
1413,Next Look,Men,503, Grey
1414,Park Avenue,Men,1124,Blue
1415,Parx,Men,3599,Blue
1416,Carlton London,Women,1030, White
1417,Raymond,Men,2249,Blue
1418,MBE,Women,774, Black
1419,Next Look,Men,549, Purple
1420,Next Look,Men,599,Blue
1421,DressBerry,Women,559, Maroon
1422,SEJ by Nisha Gupta,Unisex,599,Blue
1423,Next Look,Men,599,Blue
1424,SEJ by Nisha Gupta,Unisex,699, Red
1425,Next Look,Men,549,Blue
1426,Geox,Men,3999, Grey
1428,HERE&NOW,Women,1199, Black
1429,Soumya,Unisex,906, Red
1431,Geox,Men,9999, Black
1432,ether,Men,699,Blue
1433,SEJ by Nisha Gupta,Unisex,699, Yellow
1434,Raymond,Men,6299,Blue
1435,MSC,Women,679, Red
1436,SHISEIDO,Women,2340, Pink
1437,Park Avenue,Men,1034,Blue
1438,Geox,Women,3999, Black
1439,HERE&NOW,Women,1199, Pink
1440,Anekaant,Women,454, Black
1442,Geox,Men,3249, White
1443,Next Look,Men,549,Blue
1444,Carlton London,Women,1113, Pink
1445,Force 10,Men,639,Blue
1447,Vishudh,Women,1999,Blue
1450,Raymond,Men,1259,Blue
1451,SEJ by Nisha Gupta,Unisex,599, Red
1452,Park Avenue,Men,839,Blue
1453,Geox,Women,3999, Red
1454,HERE&NOW,Men,1679, Black
1455,Next Look,Men,503, White
1456,Puma,Men,1799,Blue
1458,HERE&NOW,Women,1299, Black
1459,MSC,Women,679,Blue
1460,MBE,Women,836, Red
1461,Geox,Women,3749, Black
1462,Mitera,Women,1799, Red
1465,Ojjasvi,Women,679, Red
1466,Soumya,Unisex,1674, Red
1467,Geox,Women,3999, Black
1468,Carlton London,Women,850,Blue
1469,SEJ by Nisha Gupta,Unisex,699,Blue
1470,DressBerry,Women,539, Black
1471,BERING,Women,14103,Blue
1472,MOVADO,Men,32532,Blue
1473,Next Look,Men,499, Purple
1474,SHISEIDO,Women,2295, Matte
1475,Next Look,Men,599, White
1476,LOCOMOTIVE,Men,297, Yellow
1477,Next Look,Men,599, Black
1479,Fortune,Men,3499, Black
1480,Park Avenue,Men,1119, Pink
1481,SEJ by Nisha Gupta,Unisex,399,Blue
1482,Soumya,Unisex,882, Red
1483,Park Avenue,Men,1499, Yellow
1484,Harvard,Men,2699,Blue
1485,HERE&NOW,Women,1149, Black
1487,Park Avenue,Men,1049, Grey
1488,Park Avenue,Men,849, Orange
1489,Carlton London,Women,850,Blue
1490,Next Look,Men,503, Red
1491,Ojjasvi,Women,679, Brown
1492,Carlton London,Women,674, Red
1493,Park Avenue,Men,1899, Red
1494,maxima,Women,1032, Burgundy
1496,Next Look,Men,549,Blue
1497,Park Avenue,Men,899,Blue
1498,Gliders,Women,549, Black
1499,Park Avenue,Men,854,Blue
1500,HERE&NOW,Men,1907, Grey
1502,SHISEIDO,Women,1890,Blue
1503,Anekaant,Women,579, Pink
1505,U&F,Women,402,Blue
1506,SEJ by Nisha Gupta,Unisex,699,Blue
1507,Park Avenue,Men,874,Blue
1509,XYXX,Men,654, Red
1510,Geox,Men,4499, Brown
1511,Bitiya by Bhama,Girls,739, Red
1512,Park Avenue,Men,2699,Blue
1514,MSC,Women,679, Gold
1515,Anekaant,Women,719,Blue
1516,Moedbuille,Women,599, Red
1517,Geox,Women,5499, Red
1518,Parx,Men,3999, Black
1519,Abhishti,Women,1049, Black
1520,Park Avenue,Women,539, Red
1521,Soumya,Unisex,857,Blue
1522,Soumya,Unisex,939, Red
1523,ExclusiveLane,Unisex,1324, Brown
1526,Next Look,Men,549, Pink
1527,Fortune,Men,3499, Black
1528,Park Avenue,Men,854,Blue
1529,Next Look,Men,549,Blue
1530,Varanga,Women,695, Beige
1531,Dreamscape,Unisex,999, Pink
1532,Carlton London,Women,850, Yellow
1533,Park Avenue,Men,1119,Blue
1534,Soumya,Unisex,882, White
1535,Sera,Women,997,Blue
1536,Geox,Men,2999, Red
1538,SEJ by Nisha Gupta,Unisex,699, Red
1539,Next Look,Men,599,Blue
1540,HERE&NOW,Women,999, Pink
1542,Tokyo Talkies,Women,1299,Blue
1543,Next Look,Men,599,Blue
1544,OddCroft,Unisex,1274, Red
1545,Puma,Women,2699, Black
1546,MSC,Women,679, Red
1547,MASPAR,Unisex,8999, White
1548,Park Avenue,Men,1149,Blue
1549,Next Look,Men,549,Blue
1550,W,Women,2499, White
1551,Anekaant,Women,479, Black
1552,SHISEIDO,Women,2295, Matte
1555,Geox,Women,3999, Black
1556,Park Avenue,Men,1119, White
1557,Next Look,Men,549, Red
1558,Park Avenue,Men,854,Blue
1560,Geox,Men,5499, Green
1561,Puma,Unisex,3599, Grey
1562,Carlton London,Women,855, Yellow
1563,Carlton London,Women,670,Blue
1564,Mitera,Women,1791,Blue
1565,XYXX,Men,957, Red
1568,MOVADO,Men,58854, Black
1569,MBE,Women,867, Maroon
1570,Geox,Men,4249, Black
1572,Next Look,Men,599, Purple
1573,OddCroft,Unisex,768, Red
1574,Carlton London,Women,760,Blue
1575,Tokyo Talkies,Women,1299, Black
1576,Flying Machine,Men,1999, Yellow
1577,HERE&NOW,Men,1609, Green
1578,HERE&NOW,Men,3999, Beige
1579,Geox,Men,7999, Black
1580,Geox,Women,3999,Blue
1581,SEJ by Nisha Gupta,Unisex,699,Blue
1582,Next Look,Men,599, Pink
1583,SEJ by Nisha Gupta,Unisex,699, Red
1584,Fortune,Men,1699, Black
1585,SHISEIDO,Women,2295, Red
1587,HERE&NOW,Men,1574, Black
1588,Mast & Harbour,Women,1999, Brown
1592,Carlton London,Women,895, Black
1595,MBE,Women,619, Brown
1596,Kvsfab,Women,899, Red
1597,Geox,Men,6299, Black
1598,Next Look,Men,549, Purple
1600,Park Avenue,Men,1119, Red
1601,Park Avenue,Men,874,Blue
1602,ExclusiveLane,Unisex,821, Brown
1605,Next Look,Men,503, Black
1606,Carlton London,Women,850, Brown
1608,HERE&NOW,Men,1329, Grey
1609,Geox,Men,4499,Blue
1610,Park Avenue,Men,1214,Blue
1611,DressBerry,Women,539,Blue
1612,Carlton London,Women,625, Black
1613,Carlton London,Women,625, Purple
1614,Park Avenue,Men,1079, Grey
1615,Next Look,Men,649, Maroon
1616,Next Look,Men,649,Blue
1617,Geox,Men,6299, Brown
1618,Vishudh,Women,1299, Red
1619,MSC,Women,749, Red
1620,Rocia,Women,1592, Brown
1621,SHISEIDO,Women,2125, Red
1622,HERE&NOW,Men,699, Black
1623,IT luggage,Unisex,5200,Blue
1624,BERING,Men,14841,Blue
1626,Park Avenue,Men,1599, Green
1627,Park Avenue,Men,1259,Blue
1628,Geox,Women,3999, Black
1629,Park Avenue,Men,4049,Blue
1630,Park Avenue,Men,1049,Blue
1631,MSC,Women,649, Beige
1632,Bitiya by Bhama,Girls,599, Yellow
1633,Parx,Men,3599, Black
1634,HERE&NOW,Women,1299, Black
1635,Carlton London,Women,898, Black
1636,Park Avenue,Men,1349, Yellow
1637,Park Avenue,Men,6299,Blue
1638,Carlton London,Women,715, Green
1639,Geox,Men,5999,Blue
1640,Geox,Men,4499, Black
1642,Next Look,Men,699,Blue
1643,HERE&NOW,Women,1049, White
1644,Next Look,Men,503,Blue
1645,Nike,Women,3118, Red
1646,MSC,Women,649, Grey
1648,Parx,Men,612,Blue
1649,Next Look,Men,599,Blue
1650,Next Look,Men,503, Grey
1651,SHISEIDO,Women,1980, Rose
1652,HERE&NOW,Men,1719, Green
1654,Sera,Women,1247, White
1655,Varanga,Women,1499, White
1656,maxima,Women,962, Red
1657,Wintage,Men,1499,Blue
1658,Park Avenue,Men,899, White
1659,Carlton London,Women,625, Pink
1660,Next Look,Men,549,Blue
